URL,Price,Transmission,Year,Motor Strength (KW),Mileage,Engine Capacity,Manufacturer,Model,Fuel Type
https://olx.ba/artikal/62175969,1.250 KM,Manuelni,1987,40,400.000km,1.6,Volkswagen,Jetta,Dizel
https://olx.ba/artikal/62174947,2.000 KM,Manuelni,2001,66,35.000km,2.0,Peugeot,306,Dizel
https://olx.ba/artikal/62002151,2.000 KM,Manuelni,2000,43,365.150km,1.2,Renault,Clio,Benzin
https://olx.ba/artikal/62000846,1.700 KM,Manuelni,1989,44,200.000km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61475066,1.900 KM,Manuelni,2001,92,313.000km,1.8,Ford,Mondeo,Benzin
https://olx.ba/artikal/60902812,1.700 KM,Manuelni,2002,74,257.484km,1.6,Ford,Focus,Benzin
https://olx.ba/artikal/61996973,1.200 KM,Manuelni,2004,46,130.000km,1.1,Suzuki,Alto,Benzin
https://olx.ba/artikal/62032804,1.650 KM,Manuelni,1994,66,250.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62128005,1.200 KM,Manuelni,1982,55,200.000km,1.6,Volkswagen,Passat,Dizel
https://olx.ba/artikal/61995038,1.500 KM,Automatik,1983,100,300.000km,1.9,Mercedes-Benz,E 230,Benzin
https://olx.ba/artikal/40767403,2.000 KM,Manuelni,1993,40,300.000km,1.4,Opel,Astra,Plin
https://olx.ba/artikal/61631130,1.500 KM,Manuelni,2001,51,250.000km,1.9,Peugeot,206,Dizel
https://olx.ba/artikal/59597540,1.900 KM,Manuelni,2002,51,190.000km,1.9,Citroen,Xsara,Dizel
https://olx.ba/artikal/61592082,1.500 KM,Manuelni,1985,40,400.000km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62158683,1.850 KM,Manuelni,1991,40,254.452km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61984647,1.800 KM,Manuelni,2004,93,134.500km,2.0,Ford,Focus,Plin
https://olx.ba/artikal/62065820,1.200 KM,Manuelni,1999,66,170.000km,1.6,Renault,Megane,Benzin
https://olx.ba/artikal/61031059,1.350 KM,Manuelni,1986,51,300.000km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62149552,1.200 KM,Manuelni,2002,51,500.000km,1.9,Peugeot,Partner,Dizel
https://olx.ba/artikal/61975690,1.300 KM,Manuelni,2000,66,28.000km,2.0,Peugeot,306,Dizel
https://olx.ba/artikal/61188242,1.600 KM,Manuelni,1988,40,312.000km,1.3,Volkswagen,Golf,Benzin
https://olx.ba/artikal/62147225,1.499 KM,Manuelni,1990,33,104.000km,0.9,Zastava,Yugo Koral,Benzin
https://olx.ba/artikal/62146567,1.750 KM,Manuelni,1998,44,163.000km,1.7,Opel,Corsa,Dizel
https://olx.ba/artikal/62145807,1.999 KM,Manuelni,2002,66,280.000km,2.0,Citroen,C5,Dizel
https://olx.ba/artikal/61970914,1.700 KM,Manuelni,1995,66,0km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61934818,1.500 KM,Manuelni,1988,40,320.400km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62144159,2.000 KM,Manuelni,1989,66,200.000km,1.6,Volkswagen,Golf,Plin
https://olx.ba/artikal/62077153,1.300 KM,Manuelni,2003,85,230km,1.0,Ford,Ka / Ka+,Benzin
https://olx.ba/artikal/62099262,2.000 KM,Manuelni,2002,48,300.000km,1.9,Renault,Kangoo,Dizel
https://olx.ba/artikal/61518258,1.600 KM,Manuelni,2002,92,230.000km,2.2,Opel,Astra,Dizel
https://olx.ba/artikal/62143748,2.000 KM,Manuelni,1988,66,247.158km,1.8,Volkswagen,Passat,Benzin
https://olx.ba/artikal/62143682,1.999 KM,Manuelni,2000,44,250.000km,1.9,Fiat,Punto,Dizel
https://olx.ba/artikal/62139686,1.800 KM,Manuelni,2000,44,272.920km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/61962873,1.750 KM,Manuelni,1994,35,180.000km,1.4,Volkswagen,Polo,Dizel
https://olx.ba/artikal/61961172,1.200 KM,Manuelni,2002,0,295.000km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/59956293,2.000 KM,Manuelni,2002,71,320.000km,2.0,Opel,Astra,Dizel
https://olx.ba/artikal/61167153,1.200 KM,Manuelni,1994,66,250.000km,1.8,Volkswagen,Passat,Benzin
https://olx.ba/artikal/61821205,1.300 KM,Manuelni,1994,33,230.000km,1.0,Opel,Corsa,Benzin
https://olx.ba/artikal/61762028,1.599 KM,Manuelni,1993,55,357.963km,1.9,Volkswagen,Passat,Dizel
https://olx.ba/artikal/62132056,1.500 KM,Manuelni,1999,50,0km,1.7,Opel,Astra,Dizel
https://olx.ba/artikal/62131851,1.950 KM,Manuelni,2001,55,505.000km,1.7,Opel,Astra,Dizel
https://olx.ba/artikal/62130758,1.950 KM,Manuelni,2004,0,0km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/62130229,1.950 KM,Manuelni,1995,66,304.389km,1.9,Volkswagen,Vento,Dizel
https://olx.ba/artikal/62127024,1.900 KM,Manuelni,2001,50,300.000km,1.9,Seat,Cordoba,Dizel
https://olx.ba/artikal/62126287,1.250 KM,Manuelni,2000,40,240.000km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/61917250,1.400 KM,Manuelni,2000,110,358.000km,2.5,Audi,A6,Dizel
https://olx.ba/artikal/59984398,1.700 KM,Manuelni,1990,60,131.000km,1.6,Opel,Kadett,Benzin
https://olx.ba/artikal/62120516,1.900 KM,Manuelni,2004,89,0km,1.9,Renault,Scenic,Dizel
https://olx.ba/artikal/62115465,1.500 KM,Manuelni,2006,77,150.000km,1.6,Alfa Romeo,Alfa 147,Benzin
https://olx.ba/artikal/61974063,1.750 KM,Manuelni,2000,44,234.000km,1.3,Ford,Fiesta,Benzin
https://olx.ba/artikal/61591863,1.500 KM,Manuelni,2000,81,356.000km,1.9,Seat,Ibiza,Dizel
https://olx.ba/artikal/61008560,1.900 KM,Manuelni,2001,66,280.000km,1.9,Seat,Ibiza,Dizel
https://olx.ba/artikal/62110746,1.500 KM,Manuelni,1999,105,500km,2.2,Mercedes-Benz,CE 220,Dizel
https://olx.ba/artikal/51303673,2.000 KM,Automatik,1982,55,268.000km,1.6,Volkswagen,Passat,Plin
https://olx.ba/artikal/61933137,1.700 KM,Manuelni,1995,66,0km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61931616,2.000 KM,Manuelni,2009,150,150.000km,2.0,Subaru,Impreza,Dizel
https://olx.ba/artikal/61930502,2.000 KM,Manuelni,2001,85,128.652km,1.8,BMW,318,Benzin
https://olx.ba/artikal/62106314,1.850 KM,Manuelni,2000,44,212.000km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/62105931,1.500 KM,Manuelni,1987,44,350.000km,1.6,Volkswagen,Passat,Dizel
https://olx.ba/artikal/61927964,2.000 KM,Manuelni,2003,66,311.000km,1.5,Renault,Clio,Dizel
https://olx.ba/artikal/60769899,1.300 KM,Manuelni,1987,40,0km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61513276,1.200 KM,Manuelni,2000,59,280.000km,1.6,Fiat,Punto,Benzin
https://olx.ba/artikal/61926341,1.500 KM,Manuelni,2002,59,400.000km,1.9,Fiat,Punto,Dizel
https://olx.ba/artikal/62101809,1.700 KM,Manuelni,2000,110,212.121km,1.8,Volkswagen,Passat,Plin
https://olx.ba/artikal/62101116,1.800 KM,Manuelni,2000,50,186.000km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/61509164,1.600 KM,Manuelni,1997,77,250.000km,1.6,Opel,Astra,Benzin
https://olx.ba/artikal/60748544,1.250 KM,Manuelni,2001,44,10.000km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/62100174,1.700 KM,Manuelni,2005,88,350.000km,1.9,Renault,Megane,Dizel
https://olx.ba/artikal/62098504,2.000 KM,Manuelni,2004,96,350.000km,1.9,Volkswagen,Sharan,Dizel
https://olx.ba/artikal/62098540,1.200 KM,Manuelni,2003,42,300.000km,1.5,Citroen,SAXO,Dizel
https://olx.ba/artikal/62097851,1.750 KM,Manuelni,1987,55,242.000km,1.6,Volkswagen,Golf,Benzin
https://olx.ba/artikal/62098176,1.200 KM,Manuelni,1989,33,120.000km,1.0,Zastava,Yugo Koral,Benzin
https://olx.ba/artikal/61919573,2.000 KM,Manuelni,2000,81,490.000km,1.9,Volkswagen,Passat,Dizel
https://olx.ba/artikal/62030731,1.350 KM,Manuelni,1990,40,123.456km,1.6,Volkswagen,Jetta,Dizel
https://olx.ba/artikal/62093997,1.499 KM,Manuelni,2001,40,200.000km,1.2,Renault,Clio,Benzin
https://olx.ba/artikal/44394475,1.650 KM,Manuelni,2001,77,230.000km,1.9,Alfa Romeo,Alfa 146,Dizel
https://olx.ba/artikal/60233048,2.000 KM,Manuelni,2004,74,290.000km,1.6,Opel,Vectra,Plin
https://olx.ba/artikal/61567759,1.700 KM,Manuelni,2000,55,262.310km,1.4,Renault,Clio,Benzin
https://olx.ba/artikal/62092286,1.500 KM,Manuelni,2001,43,170.000km,1.2,Renault,Clio,Benzin
https://olx.ba/artikal/62092264,1.650 KM,Manuelni,2003,88,246.000km,1.9,Renault,Megane,Dizel
https://olx.ba/artikal/62092060,2.000 KM,Manuelni,2007,50,210.000km,1.4,Ford,Fiesta,Dizel
https://olx.ba/artikal/62090834,1.300 KM,Manuelni,2000,55,180.000km,1.2,Opel,Agila,Benzin
https://olx.ba/artikal/61298362,1.700 KM,Manuelni,2001,44,207.000km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/62087200,1.400 KM,Manuelni,2001,66,400.000km,1.8,Ford,Focus,Dizel
https://olx.ba/artikal/61676222,1.700 KM,Manuelni,2000,43,222.222km,1.3,Škoda,Felicia,Benzin
https://olx.ba/artikal/62087246,1.500 KM,Manuelni,2003,85,312.583km,1.9,Alfa Romeo,Alfa 156,Dizel
https://olx.ba/artikal/61819373,1.900 KM,Manuelni,2003,37,195.000km,1.0,Seat,Arosa,Benzin
https://olx.ba/artikal/61905665,1.700 KM,Manuelni,1987,66,101.125km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/59083669,2.000 KM,Manuelni,2002,75,498.000km,1.9,Renault,Scenic,Dizel
https://olx.ba/artikal/62077622,1.700 KM,Manuelni,1984,40,48.242km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62077096,1.800 KM,Manuelni,1996,66,372.803km,1.9,Volkswagen,Vento,Dizel
https://olx.ba/artikal/61902752,1.800 KM,Manuelni,2002,44,300.000km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/62076073,1.550 KM,Manuelni,1999,43,110.000km,1.2,Renault,Clio,Benzin
https://olx.ba/artikal/62074031,1.800 KM,Manuelni,1989,55,666.666.666km,1.6,Volkswagen,Passat,Dizel
https://olx.ba/artikal/61896989,1.350 KM,Manuelni,2002,44,170km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/62072592,1.650 KM,Manuelni,1998,40,163.000km,1.1,Fiat,Punto,Benzin
https://olx.ba/artikal/62072915,2.000 KM,Manuelni,1998,92,246.000km,1.8,Volkswagen,Passat,Benzin
https://olx.ba/artikal/61930943,1.999 KM,Manuelni,2002,0,262.000km,1.7,Mercedes-Benz,A 170,Dizel
https://olx.ba/artikal/62072331,1.950 KM,Manuelni,2002,44,235.000km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/59281249,1.500 KM,Manuelni,2003,85,350.000km,2.0,Ford,Mondeo,Dizel
https://olx.ba/artikal/59660773,1.600 KM,Manuelni,2001,77,240.000km,1.9,BMW,316,Benzin
https://olx.ba/artikal/62070837,2.000 KM,Manuelni,2001,44,266.550km,1.9,Fiat,Punto,Dizel
https://olx.ba/artikal/60866978,1.350 KM,Manuelni,2004,88,422.142km,1.9,Renault,Laguna,Dizel
https://olx.ba/artikal/62068439,1.500 KM,Manuelni,1998,45,200.000km,1.1,Fiat,Punto,Benzin
https://olx.ba/artikal/62067370,1.150 KM,Manuelni,1999,85,355.000km,1.8,Opel,Vectra,Plin
https://olx.ba/artikal/61050079,2.000 KM,Manuelni,2000,66,250.000km,1.9,Citroen,Xsara,Dizel
https://olx.ba/artikal/61879332,2.000 KM,Manuelni,1999,74,222.000km,1.9,Volkswagen,Passat,Dizel
https://olx.ba/artikal/61149462,1.550 KM,Manuelni,2001,55,0km,1.3,Ford,Fiesta,Benzin
https://olx.ba/artikal/61970893,1.650 KM,Manuelni,2000,99,345.000km,2.0,Peugeot,406,Plin
https://olx.ba/artikal/62048841,1.850 KM,Manuelni,1999,55,171.100km,1.4,Renault,Clio,Benzin
https://olx.ba/artikal/61865881,1.400 KM,Manuelni,2004,77,274.563km,1.6,Alfa Romeo,Alfa 147,Benzin
https://olx.ba/artikal/60846344,1.500 KM,Manuelni,1999,70,500.000km,2.2,Mercedes-Benz,E 220,Dizel
https://olx.ba/artikal/62045366,1.400 KM,Manuelni,1996,66,300.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62042220,1.400 KM,Manuelni,1989,44,990.000km,1.1,Zastava,Zastava 101,Benzin
https://olx.ba/artikal/61141072,1.199 KM,Manuelni,2001,55,200.000km,1.4,Peugeot,206,Benzin
https://olx.ba/artikal/60319041,1.500 KM,Manuelni,2001,74,29.000km,1.9,Renault,Megane,Dizel
https://olx.ba/artikal/60604802,1.300 KM,Manuelni,1994,85,316.000km,2.0,Opel,Vectra,Benzin
https://olx.ba/artikal/62035104,1.650 KM,Manuelni,1993,47,222.222km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61850798,1.200 KM,Automatik,2002,120,0km,2.5,Audi,A6,Dizel
https://olx.ba/artikal/61850518,1.500 KM,Manuelni,1987,40,250.000km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62032348,1.700 KM,Manuelni,2003,59,247.700km,1.6,Citroen,Xsara,Plin
https://olx.ba/artikal/62034043,1.300 KM,Manuelni,1989,52,2.222.222km,1.4,Ford,Fiesta,Benzin
https://olx.ba/artikal/61848396,1.200 KM,Manuelni,1999,44,270km,1.4,Seat,Ibiza,Benzin
https://olx.ba/artikal/62032795,1.600 KM,Manuelni,2001,108,356.458km,2.2,Opel,Astra,Benzin
https://olx.ba/artikal/61845221,1.400 KM,Manuelni,1989,44,333.333km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62030047,1.500 KM,Manuelni,2006,96,315.000km,1.9,Renault,Scenic,Dizel
https://olx.ba/artikal/61843957,1.350 KM,Manuelni,1998,60,212.000km,1.4,Renault,Clio,Benzin
https://olx.ba/artikal/62029144,2.000 KM,Manuelni,2002,74,310.000km,1.8,Ford,Focus,Dizel
https://olx.ba/artikal/61840412,1.600 KM,Manuelni,2000,70,400.000km,1.4,Renault,Megane,Benzin
https://olx.ba/artikal/61839216,1.200 KM,Manuelni,1997,66,56.726.825km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62024487,2.000 KM,Manuelni,1994,100,230.000km,2.0,Mercedes-Benz,C 200,Plin
https://olx.ba/artikal/61835816,2.000 KM,Manuelni,2001,59,300.000km,1.9,Fiat,Punto,Dizel
https://olx.ba/artikal/58965358,1.450 KM,Manuelni,1995,55,210.000km,1.6,Fiat,Tipo,Benzin
https://olx.ba/artikal/57082660,1.690 KM,Manuelni,1987,66,155.000km,1.8,Audi,80,Benzin
https://olx.ba/artikal/62010373,1.700 KM,Automatik,1999,91,350.000km,2.2,Mercedes-Benz,C 220,Dizel
https://olx.ba/artikal/61824590,1.900 KM,Manuelni,2002,55,300km,1.9,Peugeot,206,Dizel
https://olx.ba/artikal/61023931,1.250 KM,Manuelni,2002,43,217.563km,1.0,Opel,Corsa,Benzin
https://olx.ba/artikal/61823080,1.200 KM,Manuelni,2002,55,362.000km,1.9,Fiat,Punto,Dizel
https://olx.ba/artikal/61822894,1.250 KM,Manuelni,2003,90,299.900km,2.0,Citroen,XM,Dizel
https://olx.ba/artikal/62007333,1.250 KM,Manuelni,1996,74,320.000km,1.6,Opel,Vectra,Benzin
https://olx.ba/artikal/62006762,2.000 KM,Manuelni,2002,59,335.000km,1.5,Hyundai,Accent,Dizel
https://olx.ba/artikal/60662970,2.000 KM,Manuelni,2000,66,230.000km,1.4,Opel,Tigra,Benzin
https://olx.ba/artikal/61103309,1.350 KM,Manuelni,2003,74,246.000km,1.8,Peugeot,206,Dizel
https://olx.ba/artikal/60279682,1.650 KM,Manuelni,1985,40,300.000km,1.3,Volkswagen,Golf,Benzin
https://olx.ba/artikal/61820510,1.200 KM,Manuelni,1996,65,168.000km,1.6,Fiat,Punto,Benzin
https://olx.ba/artikal/62005719,1.200 KM,Manuelni,1998,55,1.821.111km,1.4,Renault,Megane,Benzin
https://olx.ba/artikal/62003403,1.750 KM,Manuelni,2002,74,270.000km,2.0,Opel,Astra,Dizel
https://olx.ba/artikal/62002749,1.300 KM,Automatik,2003,70,217.700km,1.7,Mercedes-Benz,A 170,Dizel
https://olx.ba/artikal/54629386,1.500 KM,Manuelni,2000,80,450.000km,2.0,Citroen,Xantia,Dizel
https://olx.ba/artikal/61817141,1.500 KM,Manuelni,2001,85,240.000km,1.9,Ford,Galaxy,Dizel
https://olx.ba/artikal/62002202,1.900 KM,Manuelni,2002,44,170.231km,1.2,Renault,Clio,Benzin
https://olx.ba/artikal/62001146,1.700 KM,Manuelni,1989,44,440.000km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61068140,1.750 KM,Manuelni,2004,88,255.555km,1.9,Renault,Scenic,Dizel
https://olx.ba/artikal/62000386,1.600 KM,Manuelni,1997,47,270km,1.6,Volkswagen,Polo,Dizel
https://olx.ba/artikal/62000163,2.000 KM,Manuelni,1995,47,270.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61436826,1.350 KM,Manuelni,1996,90,0km,1.8,Mercedes-Benz,C 180,Plin
https://olx.ba/artikal/61484439,2.000 KM,Manuelni,2000,43,230.352km,1.2,Renault,Clio,Benzin
https://olx.ba/artikal/61809670,1.450 KM,Manuelni,2003,81,230.000km,2.0,Peugeot,307,Dizel
https://olx.ba/artikal/61994856,1.499 KM,Manuelni,2003,60,244.444km,1.5,Renault,Scenic,Dizel
https://olx.ba/artikal/61329114,1.200 KM,Manuelni,2001,44,200.000km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/59028125,1.900 KM,Manuelni,2002,85,300.000km,1.9,Fiat,Marea,Dizel
https://olx.ba/artikal/61991246,1.650 KM,Manuelni,2001,74,300.000km,1.6,Seat,Toledo,Benzin
https://olx.ba/artikal/61989808,1.700 KM,Manuelni,2002,0,0km,1.4,Peugeot,206,Benzin
https://olx.ba/artikal/61799970,1.500 KM,Manuelni,2001,37,327.531km,1.0,Volkswagen,Lupo,Benzin
https://olx.ba/artikal/57407867,1.550 KM,Manuelni,1996,44,150.000km,1.4,Opel,Corsa,Benzin
https://olx.ba/artikal/61988498,1.950 KM,Manuelni,2000,40,195.080km,1.0,Opel,Corsa,Benzin
https://olx.ba/artikal/61799380,1.550 KM,Manuelni,1995,51,300.000km,1.9,Peugeot,306,Dizel
https://olx.ba/artikal/60632947,1.600 KM,Manuelni,2003,59,300.000km,1.9,Renault,Scenic,Dizel
https://olx.ba/artikal/61954150,1.100 KM,Manuelni,1998,85,263.852km,1.8,Opel,Astra,Benzin
https://olx.ba/artikal/61976929,1.890 KM,Manuelni,2000,74,270.000km,1.6,Opel,Vectra,Benzin
https://olx.ba/artikal/61976876,1.499 KM,Automatik,2004,98,220.000km,2.2,Peugeot,607,Dizel
https://olx.ba/artikal/61975855,1.700 KM,Manuelni,1996,47,300.000km,1.9,Volkswagen,Polo,Dizel
https://olx.ba/artikal/61905448,1.950 KM,Manuelni,2001,70,212.000km,1.7,Mercedes-Benz,A 170,Dizel
https://olx.ba/artikal/61087182,1.800 KM,Manuelni,1989,44,111.000km,1.3,Opel,Kadett,Benzin
https://olx.ba/artikal/61782769,1.500 KM,Manuelni,2002,80,287.000km,1.6,Peugeot,206,Benzin
https://olx.ba/artikal/61973448,2.000 KM,Manuelni,2002,96,240.000km,1.8,Fiat,Punto,Benzin
https://olx.ba/artikal/61973305,1.500 KM,Manuelni,1995,66,200.000km,1.8,Volkswagen,Golf,Benzin
https://olx.ba/artikal/61478823,1.200 KM,Manuelni,1987,55,265.000km,1.3,Opel,Kadett,Benzin
https://olx.ba/artikal/61486625,1.450 KM,Manuelni,2003,80,250.000km,2.0,Citroen,C5,Dizel
https://olx.ba/artikal/61972536,1.600 KM,Manuelni,2001,66,330.000km,1.8,Ford,Focus,Dizel
https://olx.ba/artikal/49789463,1.550 KM,Manuelni,1988,66,260.000km,1.6,Ford,Sierra,Benzin
https://olx.ba/artikal/48324753,1.500 KM,Manuelni,1985,66,146.000km,1.8,Audi,80,Benzin
https://olx.ba/artikal/61970977,1.700 KM,Manuelni,2002,85,300.000km,1.9,Fiat,Stilo,Dizel
https://olx.ba/artikal/61255039,1.500 KM,Manuelni,2000,55,220.000km,1.4,Peugeot,106,Benzin
https://olx.ba/artikal/61970302,1.800 KM,Manuelni,1997,47,340.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61970613,1.300 KM,Manuelni,2002,85,1km,1.8,Ford,Focus,Dizel
https://olx.ba/artikal/61821000,1.450 KM,Manuelni,1994,37,64.860km,1.1,Ford,Fiesta,Benzin
https://olx.ba/artikal/61969631,1.800 KM,Manuelni,2000,55,290.000km,1.7,Opel,Astra,Dizel
https://olx.ba/artikal/61779316,1.500 KM,Manuelni,1991,55,300.000km,1.9,Volkswagen,Passat,Dizel
https://olx.ba/artikal/61969425,1.700 KM,Manuelni,1999,44,192.352km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/61968742,1.750 KM,Manuelni,1997,57,291.000km,1.9,Renault,Drugi,Dizel
https://olx.ba/artikal/61967381,1.300 KM,Manuelni,1997,55,216km,1.6,Renault,Megane,Benzin
https://olx.ba/artikal/61963030,1.700 KM,Manuelni,2004,63,3km,1.3,Hyundai,Accent,Benzin
https://olx.ba/artikal/61424233,1.800 KM,Manuelni,2003,48,220.000km,1.5,Renault,Clio,Dizel
https://olx.ba/artikal/61965065,2.000 KM,Manuelni,2000,74,290.000km,1.6,Ford,Focus,Benzin
https://olx.ba/artikal/61964761,2.000 KM,Manuelni,2000,47,208.155km,1.9,Renault,Clio,Dizel
https://olx.ba/artikal/61962804,1.900 KM,Manuelni,2002,55,222.222km,1.7,Lada,Niva,Plin
https://olx.ba/artikal/61962805,1.900 KM,Manuelni,1998,47,97.000km,1.9,Volkswagen,Polo,Dizel
https://olx.ba/artikal/61772711,1.650 KM,Manuelni,1991,55,0km,1.9,Volkswagen,Passat,Dizel
https://olx.ba/artikal/61961055,1.700 KM,Manuelni,2004,63,200.000km,1.3,Hyundai,Accent,Benzin
https://olx.ba/artikal/61865335,1.300 KM,Manuelni,2001,47,185.566km,1.9,Renault,Clio,Dizel
https://olx.ba/artikal/61957137,1.200 KM,Manuelni,2001,44,0km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/61954919,1.350 KM,Manuelni,1991,0,0km,1.6,Volkswagen,Jetta,Dizel
https://olx.ba/artikal/59609464,2.000 KM,Manuelni,2002,44,323.636km,1.7,Seat,Arosa,Dizel
https://olx.ba/artikal/61765646,1.900 KM,Manuelni,1991,44,0km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/46016719,1.050 KM,Manuelni,1994,66,500.000km,1.8,Volkswagen,Golf,Plin
https://olx.ba/artikal/61763730,1.350 KM,Manuelni,1990,59,200.000km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61340892,1.800 KM,Manuelni,2004,65,200.000km,1.4,Peugeot,206,Benzin
https://olx.ba/artikal/61946361,1.400 KM,Manuelni,1996,66,200.000km,1.6,Ford,Escort,Benzin
https://olx.ba/artikal/61937796,2.000 KM,Manuelni,2000,43,99.999km,1.0,Opel,Corsa,Benzin
https://olx.ba/artikal/61937689,2.000 KM,Manuelni,1999,55,99.999km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/60910445,1.700 KM,Manuelni,1995,1200,240.000km,1.2,Opel,Corsa,Benzin
https://olx.ba/artikal/60215923,2.000 KM,Manuelni,2002,44,260.128km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/60586145,1.200 KM,Manuelni,2003,74,350.000km,1.8,Ford,Focus,Dizel
https://olx.ba/artikal/61750018,1.800 KM,Manuelni,2005,44,230.000km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/59528775,1.500 KM,Manuelni,2005,41,41.341km,1.1,Zastava,Yugo Koral,Plin
https://olx.ba/artikal/61928541,1.200 KM,Manuelni,2002,59,200.000km,1.2,Fiat,Drugi,Benzin
https://olx.ba/artikal/61749459,2.000 KM,Manuelni,2003,63,250.000km,1.9,Fiat,Punto,Dizel
https://olx.ba/artikal/61747861,1.800 KM,Automatik,2004,105,190.000km,1.8,Mercedes-Benz,C 180,Benzin
https://olx.ba/artikal/61928082,1.700 KM,Manuelni,1999,40,280.000km,1.0,Opel,Corsa,Benzin
https://olx.ba/artikal/61926459,1.450 KM,Manuelni,1998,55,258.000km,1.3,Ford,Fiesta,Benzin
https://olx.ba/artikal/61921685,1.950 KM,Manuelni,2000,74,222.222km,2.0,Opel,Vectra,Dizel
https://olx.ba/artikal/61912584,1.450 KM,Manuelni,1988,51,358.409km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61911936,1.900 KM,Manuelni,1984,66,200km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61906849,1.111 KM,Manuelni,2006,103,290.000km,2.0,Volkswagen,Passat,Dizel
https://olx.ba/artikal/61721630,1.900 KM,Manuelni,2004,85,222.255km,1.9,Fiat,Stilo,Dizel
https://olx.ba/artikal/61905376,2.000 KM,Manuelni,2003,1900,0km,1.9,Alfa Romeo,Alfa 147,Dizel
https://olx.ba/artikal/60945510,1.750 KM,Manuelni,1999,47,115.099km,1.9,Volkswagen,Polo,Dizel
https://olx.ba/artikal/61904772,2.000 KM,Manuelni,2007,110,330km,2.2,Renault,Espace,Dizel
https://olx.ba/artikal/61903071,1.500 KM,Manuelni,2000,33,251.900km,1.0,Volkswagen,Lupo,Benzin
https://olx.ba/artikal/61652719,1.800 KM,Manuelni,1986,25,200.000km,0.7,Fiat,Panda,Benzin
https://olx.ba/artikal/61899087,1.550 KM,Manuelni,1989,40,400.000km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61898713,2.000 KM,Manuelni,2000,47,160.542km,1.9,Škoda,Drugi,Dizel
https://olx.ba/artikal/61898245,1.500 KM,Manuelni,1989,66,300.000km,1.8,Audi,80,Benzin
https://olx.ba/artikal/61897723,1.900 KM,Manuelni,2001,44,230.000km,1.1,Citroen,SAXO,Benzin
https://olx.ba/artikal/61897698,1.700 KM,Manuelni,2001,72,3.286.000km,1.9,Renault,Megane,Dizel
https://olx.ba/artikal/61711273,1.800 KM,Manuelni,2005,88,300.000km,1.9,Renault,Laguna,Dizel
https://olx.ba/artikal/61711037,2.000 KM,Manuelni,2001,1390,137.263km,1.4,Seat,Ibiza,Benzin
https://olx.ba/artikal/61710205,1.750 KM,Manuelni,1997,55,999.999km,1.4,Volkswagen,Golf,Benzin
https://olx.ba/artikal/61677652,1.750 KM,Automatik,2003,70,128km,2.0,Citroen,C5,Dizel
https://olx.ba/artikal/61708575,1.890 KM,Manuelni,1999,55,199.000km,1.4,Fiat,Brava,Benzin
https://olx.ba/artikal/59493600,1.300 KM,Manuelni,1986,1,0km,1.7,Mercedes-Benz,CE 220,Dizel
