URL,Price,Transmission,Year,Motor Strength (KW),Mileage,Engine Capacity,Manufacturer,Model,Fuel Type
https://olx.ba/artikal/59424871,109.624 KM,Automatik,2024,147.0,0km,2.0,Volkswagen,Arteon,Dizel
https://olx.ba/artikal/58938037,113.355 KM,Automatik,2024,147.0,0km,2.0,Volkswagen,Arteon,Dizel
https://olx.ba/artikal/61468295,102.353 KM,Automatik,2024,147.0,0km,2.0,Volkswagen,Arteon,Dizel
https://olx.ba/artikal/58936877,101.023 KM,Automatik,2024,147.0,0km,2.0,Volkswagen,Arteon,Dizel
https://olx.ba/artikal/60966698,84.900 KM,Automatik,2024,110.0,0km,2.0,Volkswagen,Arteon,Dizel
https://olx.ba/artikal/52962899,124.900 KM,Automatik,2023,235.0,0km,2.0,Volkswagen,Tiguan,Benzin
https://olx.ba/artikal/60590925,89.981 KM,Automatik,2024,147.0,0km,2.0,Volkswagen,Golf,Dizel
https://olx.ba/artikal/54756954,114.550 KM,Automatik,2023,245.0,0km,2.0,Volkswagen,Golf,Benzin
https://olx.ba/artikal/54881308,70261 KM,Automatik,2023,110.0,0km,2.0,Volkswagen,Golf,Dizel
https://olx.ba/artikal/57222948,79.906 KM,Automatik,2023,110.0,0km,2.0,Volkswagen,Golf,Dizel
https://olx.ba/artikal/59214296,91500 KM,Automatik,2024,147.0,0km,2.0,Volkswagen,Golf,Dizel
https://olx.ba/artikal/55165107,109357 KM,Automatik,2023,235.0,0km,2.0,Volkswagen,Golf,Benzin
https://olx.ba/artikal/62206868,116.000 KM,Automatik,2018,210.0,156.000km,3.0,Audi,A8,Dizel
https://olx.ba/artikal/62140264,79.900 KM,Manuelni,2021,120.0,60.000km,2.2,Mercedes-Benz,Sprinter,Dizel
https://olx.ba/artikal/62139745,97.900 KM,Automatik,2018,190.0,134.000km,3.0,Land Rover,Range Rover Sport,Dizel
https://olx.ba/artikal/62206429,66.900 KM,Automatik,2021,147.0,102.000km,2.0,Škoda,Octavia,Dizel
https://olx.ba/artikal/62204333,79.000 KM,Automatik,2014,250.0,220.000km,2.0,Mercedes-Benz,CLA 45 AMG,Benzin
https://olx.ba/artikal/62205360,138.000 KM,Automatik,2024,182.0,11km,2.5,Toyota,Highlander,Hibrid
https://olx.ba/artikal/61711848,62.000 KM,Automatik,2024,110.0,1km,1.5,Volkswagen,T-Roc,Benzin
https://olx.ba/artikal/51425881,100.000 KM,Automatik,2016,256.0,170.000km,4.4,Land Rover,Range Rover,Dizel
https://olx.ba/artikal/62204741,63.000 KM,Automatik,2024,103.0,11km,1.8,Toyota,C-HR,Hibrid
https://olx.ba/artikal/59096618,105.000 KM,Automatik,2023,150.0,5.531km,,Toyota,bZ4x Electric,Elektro
https://olx.ba/artikal/61448104,59.900 KM,Automatik,2023,116.0,21.818km,1.3,Renault,Koleos,Benzin
https://olx.ba/artikal/60444842,63.900 KM,Automatik,2015,165.0,2km,2.0,Volvo,XC 90,Dizel
https://olx.ba/artikal/62202641,64.900 KM,Automatik,2018,110.0,140.000km,2.0,Mercedes-Benz,E 200,Dizel
https://olx.ba/artikal/62202162,63.000 KM,Automatik,2017,150.0,120.000km,2.0,Mercedes-Benz,E 220,Dizel
https://olx.ba/artikal/62202084,82.500 KM,Automatik,2021,150.0,167.500km,2.0,Audi,Q5,Dizel
https://olx.ba/artikal/62135012,94.950 KM,Automatik,2019,210.0,181.188km,3.0,Volkswagen,Touareg,Dizel
https://olx.ba/artikal/59569609,152.000 KM,Automatik,2023,1.0,20.000km,,Mercedes-Benz,EQE,Elektro
https://olx.ba/artikal/61533058,72.000 KM,Automatik,2015,190.0,182.000km,3.0,Porsche,Macan,Dizel
https://olx.ba/artikal/60963562,63.400 KM,Automatik,2019,150.0,181.000km,2.0,Audi,A6,Dizel
https://olx.ba/artikal/62201088,60.500 KM,Automatik,2019,145.0,155.376km,2.0,Volvo,XC 60,Dizel
https://olx.ba/artikal/59380851,61.800 KM,Automatik,2019,329.0,94.000km,,Tesla,Model 3,Elektro
https://olx.ba/artikal/49735390,62.600 KM,Automatik,2018,110.0,211.000km,2.0,Volkswagen,Arteon,Dizel
https://olx.ba/artikal/61448809,109.900 KM,Automatik,2021,150.0,54.960km,2.0,Audi,Q5,Dizel
https://olx.ba/artikal/62199366,79.990 KM,Automatik,2023,140.0,15.176km,,Mercedes-Benz,EQA,Elektro
https://olx.ba/artikal/61349985,98.500 KM,Automatik,2017,320.0,245.000km,4.0,Audi,SQ7,Dizel
https://olx.ba/artikal/62094768,59.500 KM,Automatik,2016,103.0,152.000km,2.0,Volkswagen,T6 Caravelle,Dizel
https://olx.ba/artikal/58694102,84.999 KM,Automatik,2019,210.0,195.000km,3.0,Volkswagen,Touareg,Dizel
https://olx.ba/artikal/55414145,62.999 KM,Automatik,2018,150.0,189.000km,3.0,Volkswagen,Amarok,Dizel
https://olx.ba/artikal/58820368,85.500 KM,Automatik,2019,140.0,44.000km,2.0,BMW,X3,Dizel
https://olx.ba/artikal/61673846,65.900 KM,Automatik,2021,147.0,151.151km,2.0,Škoda,Kodiaq,Dizel
https://olx.ba/artikal/58971644,83.700 KM,Automatik,2016,190.0,240.000km,3.0,BMW,X6,Dizel
https://olx.ba/artikal/59060579,90.500 KM,Automatik,2017,200.0,104.000km,3.0,Audi,Q7,Dizel
https://olx.ba/artikal/57398921,59.990 KM,Automatik,2020,137.0,135.000km,2.2,Mazda,CX-5,Dizel
https://olx.ba/artikal/58756853,75.900 KM,Automatik,2019,286.0,219.000km,3.0,Volkswagen,Touareg,Dizel
https://olx.ba/artikal/59659518,99.000 KM,Automatik,2020,286.0,115.000km,3.0,Audi,A6,Dizel
https://olx.ba/artikal/61652720,59.900 KM,Automatik,2018,125.0,181.000km,2.2,Mercedes-Benz,GLC 220,Dizel
https://olx.ba/artikal/61267444,63.792 KM,Automatik,2024,110.0,0km,2.0,Škoda,Octavia,Dizel
https://olx.ba/artikal/61267375,63.440 KM,Automatik,2024,110.0,0km,2.0,Škoda,Octavia,Dizel
https://olx.ba/artikal/61932667,59.900 KM,Automatik,2019,140.0,140.000km,2.0,BMW,520,Dizel
https://olx.ba/artikal/60509361,68.990 KM,Automatik,2021,140.0,149.805km,2.0,Mercedes-Benz,GLA 220,Dizel
https://olx.ba/artikal/56627618,64.900 KM,Automatik,2015,200.0,222.000km,3.0,Audi,Q7,Dizel
https://olx.ba/artikal/61669585,60.235 KM,Automatik,2024,110.0,0km,1.5,Audi,A3,Benzin
https://olx.ba/artikal/62195675,74.500 KM,Automatik,2018,200.0,105.701km,4.0,Toyota,4-Runner,Benzin
https://olx.ba/artikal/55494622,89000 KM,Automatik,2021,156.0,39.000km,2.0,Ford,Ranger,Dizel
https://olx.ba/artikal/53460610,78.000 KM,Automatik,2019,125.0,77.000km,2.0,Audi,Q5,Dizel
https://olx.ba/artikal/62194488,91.885 KM,Automatik,2024,142.0,0km,2.0,Volkswagen,Tiguan,Dizel
https://olx.ba/artikal/57212120,69.900 KM,Automatik,2023,103.0,5km,1.8,Toyota,C-HR,Hibrid
https://olx.ba/artikal/58670161,69.400 KM,Automatik,2023,103.0,5km,1.8,Toyota,C-HR,Hibrid
https://olx.ba/artikal/51111724,111.400 KM,Automatik,2022,225.0,5km,2.5,Toyota,RAV 4,Hibrid
https://olx.ba/artikal/54169292,138.000 KM,Automatik,2023,182.0,5km,2.5,Toyota,Highlander,Hibrid
https://olx.ba/artikal/62193702,"196.028,35 KM",Automatik,2024,210.0,0km,3.0,Volkswagen,Touareg,Dizel
https://olx.ba/artikal/56209530,85.000 KM,Automatik,2017,190.0,86.000km,3.5,Mercedes-Benz,GLC 350 Coupe,Dizel
https://olx.ba/artikal/52520590,115.900 KM,Automatik,2019,210.0,72.000km,3.0,Audi,Q8,Dizel
https://olx.ba/artikal/60383471,89.500 KM,Automatik,2021,120.0,27.000km,2.0,BMW,520,Dizel
https://olx.ba/artikal/60484962,60.900 KM,Automatik,2018,140.0,136.000km,2.0,Volvo,XC 60,Dizel
https://olx.ba/artikal/61916752,60.900 KM,Automatik,2024,103.0,1km,1.8,Toyota,Corolla,Hibrid
https://olx.ba/artikal/59381455,62.990 KM,Automatik,2019,110.0,143.000km,2.0,Mercedes-Benz,E 200,Dizel
https://olx.ba/artikal/42973094,179.900 KM,Automatik,2019,450.0,13.880km,4.0,Mercedes-Benz,E 63 AMG,Benzin
https://olx.ba/artikal/48227248,64.900 KM,Automatik,2017,125.0,150.138km,2.2,Mercedes-Benz,GLC 220,Dizel
https://olx.ba/artikal/61933468,161.000 KM,Automatik,2020,390.0,118.000km,4.4,BMW,X6,Dizel
https://olx.ba/artikal/61924999,134.900 KM,Automatik,2018,210.0,103.592km,3.0,Audi,Q8,Dizel
https://olx.ba/artikal/61926885,89.900 KM,Automatik,2018,210.0,122.563km,3.0,Audi,A6,Dizel
https://olx.ba/artikal/62191437,97.500 KM,Automatik,2023,195.0,15.500km,,Škoda,Enyaq,Elektro
https://olx.ba/artikal/60473587,118.580 KM,Automatik,2024,187.0,0km,3.3,Mazda,CX-60,Dizel
https://olx.ba/artikal/59570959,99.000 KM,Automatik,2020,143.0,47.970km,2.0,Mercedes-Benz,GLC 220 Coupe,Dizel
https://olx.ba/artikal/60474389,129.480 KM,Automatik,2024,187.0,0km,3.3,Mazda,CX-60,Dizel
https://olx.ba/artikal/60457041,127980 KM,Automatik,2024,241.0,0km,2.5,Mazda,CX-60,Hibrid
https://olx.ba/artikal/54772349,69.500 KM,Automatik,2023,100.0,9.000km,1.4,Mercedes-Benz,A 180,Benzin
https://olx.ba/artikal/61025083,129.480 KM,Automatik,2024,187.0,0km,3.3,Mazda,CX-60,Dizel
https://olx.ba/artikal/61023929,127.080 KM,Automatik,2024,187.0,0km,3.3,Mazda,CX-60,Dizel
https://olx.ba/artikal/56400640,126.480 KM,Automatik,2024,190.0,0km,3.3,Mazda,CX-60,Dizel
https://olx.ba/artikal/61024654,126.480 KM,Automatik,2024,187.0,0km,3.3,Mazda,CX-60,Dizel
https://olx.ba/artikal/60474623,123.880 KM,Automatik,2024,187.0,0km,3.3,Mazda,CX-60,Dizel
https://olx.ba/artikal/60451876,80.240 KM,Automatik,2024,121.0,0km,2.0,Mazda,CX-5,Benzin
https://olx.ba/artikal/60449182,76.880 KM,Automatik,2024,137.0,0km,2.0,Mazda,CX-30,Benzin
https://olx.ba/artikal/60450685,70.480 KM,Automatik,2024,110.0,0km,2.0,Mazda,CX-30,Benzin
https://olx.ba/artikal/60449659,67.080 KM,Automatik,2024,110.0,0km,2.0,Mazda,CX-30,Benzin
https://olx.ba/artikal/58921808,59.990 KM,Automatik,2019,140.0,112.315km,2.0,BMW,320,Dizel
https://olx.ba/artikal/53436369,129.900 KM,Automatik,2018,132.0,115.510km,2.0,Land Rover,Range Rover Velar,Dizel
https://olx.ba/artikal/61614843,98.990 KM,Automatik,2020,177.0,110.587km,2.0,Land Rover,Range Rover Velar,Dizel
https://olx.ba/artikal/51327173,59.989 KM,Automatik,2018,132.0,145.498km,2.2,Alfa Romeo,Stelvio,Dizel
https://olx.ba/artikal/61650368,112.229 KM,Automatik,2024,142.0,0km,2.0,Audi,Q3,Dizel
https://olx.ba/artikal/60732217,139.990 KM,Automatik,2020,200.0,137.500km,3.0,Mercedes-Benz,GLE 350,Dizel
https://olx.ba/artikal/61279906,69.940 KM,Manuelni,2024,97.0,0km,1.5,Mazda,MX-5,Benzin
https://olx.ba/artikal/59199937,73.000 KM,Automatik,2018,150.0,125.000km,2.0,Mercedes-Benz,GLC 250,Dizel
https://olx.ba/artikal/52941132,195.000 KM,Automatik,2017,1.0,17.000km,3.8,Nissan,GT-R,Benzin
https://olx.ba/artikal/54482149,79.500 KM,Automatik,2015,230.0,155.000km,4.0,BMW,X6,Dizel
https://olx.ba/artikal/61660467,73.000 KM,Automatik,2020,143.0,74.900km,2.2,Mercedes-Benz,E 220,Dizel
https://olx.ba/artikal/61427863,85.500 KM,Automatik,2016,190.0,197.000km,3.0,Land Rover,Range Rover Sport,Dizel
https://olx.ba/artikal/61516069,59.999 KM,Automatik,2012,258.0,280.000km,4.2,Audi,A8,Dizel
https://olx.ba/artikal/61536542,67.630 KM,Automatik,2024,96.0,3km,1.5,Citroen,DS7,Dizel
https://olx.ba/artikal/58304261,62.900 KM,Automatik,2023,96.0,3km,1.2,DS automobiles,DS4,Benzin
https://olx.ba/artikal/61345004,67999 KM,Automatik,2023,96.0,3km,1.5,DS automobiles,DS4,Dizel
https://olx.ba/artikal/60559950,69.500 KM,Automatik,2019,120.0,57.000km,2.0,Audi,Q5,Dizel
https://olx.ba/artikal/62010996,90.000 KM,Automatik,2020,212.0,26.000km,3.6,Jeep,Wrangler,Benzin
https://olx.ba/artikal/62078393,71.999 KM,Automatik,2016,190.0,160.000km,3.0,Mercedes-Benz,GLE 350,Dizel
https://olx.ba/artikal/59976263,71.000 KM,Automatik,2019,150.0,135.000km,3.0,Volkswagen,Amarok,Dizel
https://olx.ba/artikal/60379498,89.000 KM,Automatik,2018,195.0,197.000km,3.0,BMW,730,Dizel
https://olx.ba/artikal/60175193,66.497 KM,Automatik,2024,110.0,0km,2.0,Volkswagen,Golf,Dizel
https://olx.ba/artikal/57768849,81.000 KM,Automatik,2023,150.0,1km,,Volkswagen,ID.4,Elektro
https://olx.ba/artikal/54863029,75.000 KM,Automatik,2018,270.0,107.000km,4.3,Mercedes-Benz,GLC 43 AMG,Benzin
https://olx.ba/artikal/62179621,65.500 KM,Automatik,2017,177.0,80.000km,2.0,Volvo,XC 90,Dizel
https://olx.ba/artikal/59263152,60.000 KM,Automatik,2017,175.0,81.000km,2.0,Volkswagen,Tiguan,Dizel
https://olx.ba/artikal/50131105,750.000 KM,Automatik,2022,478.0,8.000km,4.0,Lamborghini,Urus,Benzin
https://olx.ba/artikal/60441684,122.700 KM,Automatik,2020,180.0,90.000km,2.0,Porsche,Macan,Benzin
https://olx.ba/artikal/57061156,73.900 KM,Automatik,2018,227.0,71.000km,2.0,Audi,S3,Benzin
https://olx.ba/artikal/62178880,68.000 KM,Automatik,2012,184.0,270.000km,3.0,Porsche,Panamera,Dizel
https://olx.ba/artikal/60039139,69.000 KM,Automatik,2020,147.0,170.000km,2.2,Hyundai,Santa Fe,Dizel
https://olx.ba/artikal/52883877,64.900 KM,Automatik,2017,140.0,154.689km,2.0,BMW,X4,Dizel
https://olx.ba/artikal/52650629,77.800 KM,Automatik,2016,309.0,85.050km,3.0,Maserati,Ghibli,Benzin
https://olx.ba/artikal/57417699,740.000 KM,Automatik,2021,530.0,9.400km,3.9,Ferrari,F8,Benzin
https://olx.ba/artikal/58641754,62.900 KM,Automatik,2018,140.0,123.923km,2.0,Volvo,XC 60,Dizel
https://olx.ba/artikal/54396791,65.900 KM,Automatik,2014,230.0,181.000km,3.0,BMW,640,Dizel
https://olx.ba/artikal/62177946,69.900 KM,Automatik,2021,110.0,134.800km,2.0,Volkswagen,Arteon,Dizel
https://olx.ba/artikal/57394816,81.500 KM,Automatik,2016,186.0,163.000km,3.0,Mercedes-Benz,GLE 350,Dizel
https://olx.ba/artikal/57573330,163.900 KM,Automatik,2022,230.0,10.000km,2.0,Mercedes-Benz,GLC 300,Hibrid
https://olx.ba/artikal/62003874,67.000 KM,Automatik,2018,190.0,210.000km,3.0,Mercedes-Benz,GLC 350,Dizel
https://olx.ba/artikal/62073864,120.000 KM,Automatik,2020,257.0,160.000km,3.0,Audi,S6,Dizel
https://olx.ba/artikal/62173419,65.900 KM,Automatik,2021,110.0,150.285km,2.0,Škoda,Kodiaq,Dizel
https://olx.ba/artikal/61647973,59.900 KM,Automatik,2012,184.0,198.954km,3.0,Porsche,Panamera,Dizel
https://olx.ba/artikal/62173111,70.000 KM,Automatik,2015,200.0,266.000km,3.0,Audi,Q7,Dizel
https://olx.ba/artikal/62000231,88.900 KM,Automatik,2021,140.0,107.000km,2.0,Audi,A5,Dizel
https://olx.ba/artikal/61887377,59.000 KM,Automatik,2003,220.0,245.000km,6.0,Hummer,H2,Plin
https://olx.ba/artikal/62169453,67690 KM,Automatik,2024,145.0,7km,1.6,Hyundai,Kona,Benzin
https://olx.ba/artikal/62170726,85.000 KM,Automatik,2018,190.0,98.000km,3.0,BMW,X5,Dizel
https://olx.ba/artikal/60123375,99.000 KM,Automatik,2020,310.0,50.000km,2.0,Mercedes-Benz,A 45 AMG,Benzin
https://olx.ba/artikal/61648947,76.500 KM,Automatik,2019,150.0,79.000km,2.0,Audi,A6,Dizel
https://olx.ba/artikal/61996616,74.999 KM,Automatik,2016,190.0,200.000km,3.0,BMW,X6,Dizel
https://olx.ba/artikal/61648044,75.000 KM,Automatik,2017,173.0,186.342km,2.0,Volvo,XC 90,Dizel
https://olx.ba/artikal/61620183,213.751 KM,Automatik,2024,210.0,0km,3.0,Audi,Q8,Dizel
https://olx.ba/artikal/59745393,69.980 KM,Automatik,2017,225.0,152.694km,3.0,Land Rover,Range Rover Sport,Dizel
https://olx.ba/artikal/60392942,69.980 KM,Automatik,2018,140.0,73.348km,2.0,Audi,Q5,Dizel
https://olx.ba/artikal/54204606,114.000 KM,Automatik,2022,147.0,8.000km,2.0,Mercedes-Benz,C 220,Dizel
https://olx.ba/artikal/55606960,107.000 KM,Automatik,2021,147.0,28.000km,2.0,Mercedes-Benz,C 220,Dizel
https://olx.ba/artikal/51923862,69.900 KM,Automatik,2016,221.0,181.497km,3.0,Land Rover,Range Rover,Dizel
https://olx.ba/artikal/61917809,127000 KM,Automatik,2023,221.0,6.800km,,Škoda,Enyaq Coupé,Elektro
https://olx.ba/artikal/61888611,65.000 KM,Automatik,2020,120.0,109.000km,1.9,Isuzu,D-Max,Dizel
https://olx.ba/artikal/58166083,71.900 KM,Automatik,2023,120.0,14.075km,2.0,Volvo,XC40,Benzin
https://olx.ba/artikal/50151062,67.000 KM,Automatik,2017,140.0,150.000km,2.0,Audi,Q5,Dizel
https://olx.ba/artikal/61914774,75.030 KM,Automatik,2024,103.0,1km,1.8,Toyota,Corolla Cross,Hibrid
https://olx.ba/artikal/50417666,109.860 KM,Automatik,2024,150.0,1km,2.8,Toyota,Hilux,Dizel
https://olx.ba/artikal/57708706,108.000 KM,Automatik,2023,157.0,4.100km,2.0,Ford,Ranger,Dizel
https://olx.ba/artikal/54904547,105.000 KM,Automatik,2016,103.0,98.000km,2.0,Volkswagen,T6 Kombi,Dizel
https://olx.ba/artikal/58683271,61.973 KM,Automatik,2023,110.0,4km,1.5,Škoda,Karoq,Benzin
https://olx.ba/artikal/57345002,69.900 KM,Automatik,2020,120.0,174.000km,2.0,Audi,A6,Dizel
https://olx.ba/artikal/59575648,75.900 KM,Automatik,2024,96.0,3km,1.5,DS automobiles,DS7 Crossback,Dizel
https://olx.ba/artikal/60795610,65.630 KM,Automatik,2024,96.0,3km,1.5,DS automobiles,DS7 Crossback,Dizel
https://olx.ba/artikal/61853546,62900 KM,Automatik,2023,96.0,3km,1.2,Citroen,DS4,Benzin
https://olx.ba/artikal/58498224,68.500 KM,Automatik,2022,150.0,14.500km,2.0,Škoda,Octavia RS,Dizel
https://olx.ba/artikal/55291661,147.464 KM,Automatik,2024,150.0,0km,2.0,Audi,A6,Dizel
https://olx.ba/artikal/58448404,164.000 KM,Automatik,2018,460.0,87.000km,4.4,BMW,M5,Benzin
https://olx.ba/artikal/62163872,65.000 KM,Automatik,2011,410.0,250.000km,5.5,Mercedes-Benz,Drugi,Benzin
https://olx.ba/artikal/55291788,162.441 KM,Automatik,2024,210.0,0km,3.0,Audi,A6,Dizel
https://olx.ba/artikal/53186659,82.920 KM,Automatik,2023,160.0,1km,2.5,Toyota,RAV 4,Hibrid
https://olx.ba/artikal/59596355,75.900 KM,Automatik,2020,170.0,193.000km,3.0,Audi,A6,Dizel
https://olx.ba/artikal/59744599,81.400 KM,Automatik,2023,110.0,1km,2.0,Volkswagen,Arteon,Dizel
https://olx.ba/artikal/52428286,125.500 KM,Automatik,2019,190.0,160.121km,3.0,Audi,Q8,Dizel
https://olx.ba/artikal/62101815,59.000 KM,Automatik,2019,110.0,204.100km,2.0,Audi,Q3,Dizel
https://olx.ba/artikal/58830273,95.000 KM,Automatik,2017,190.0,195.000km,3.0,Mercedes-Benz,GLE 350 coupe,Dizel
https://olx.ba/artikal/61365144,100.900 KM,Automatik,2018,210.0,212.041km,3.0,Audi,A8,Dizel
https://olx.ba/artikal/61366630,59.900 KM,Automatik,2023,110.0,11.439km,2.0,Seat,Ateca,Benzin
https://olx.ba/artikal/61367944,67.900 KM,Automatik,2023,110.0,8.343km,1.4,Škoda,Kodiaq,Benzin
https://olx.ba/artikal/61641762,154.900 KM,Automatik,2020,210.0,63.986km,3.0,Audi,Q7,Dizel
https://olx.ba/artikal/61587868,66.900 KM,Automatik,2017,195.0,225.000km,3.0,BMW,530,Dizel
https://olx.ba/artikal/46542563,61.900 KM,Automatik,2014,190.0,230.000km,3.0,BMW,X5,Dizel
https://olx.ba/artikal/60887808,74.990 KM,Automatik,2019,120.0,205.287km,2.0,Mercedes-Benz,GLC 200,Dizel
https://olx.ba/artikal/61614324,64.990 KM,Automatik,2021,110.0,98.544km,2.0,Škoda,Kodiaq,Dizel
https://olx.ba/artikal/61619464,60.543 KM,Automatik,2024,110.0,5km,2.0,Škoda,Octavia,Dizel
https://olx.ba/artikal/60247924,68.551 KM,Automatik,2024,110.0,1km,1.5,Škoda,Karoq,Benzin
https://olx.ba/artikal/61888641,99.610 KM,Automatik,2024,163.0,9km,2.5,Toyota,RAV 4,Hibrid
https://olx.ba/artikal/60938875,59.900 KM,Automatik,2019,140.0,171.051km,2.0,Škoda,Kodiaq,Dizel
https://olx.ba/artikal/59778627,145.000 KM,Automatik,2020,375.0,24.000km,4.0,Mercedes-Benz,GLE 63 AMG,Benzin
https://olx.ba/artikal/60132407,149.000 KM,Automatik,2022,210.0,42.000km,3.0,Audi,Q8,Dizel
https://olx.ba/artikal/61979249,229.999 KM,Automatik,2020,440.0,48.000km,4.0,Audi,RS6,Benzin
https://olx.ba/artikal/59692466,74.900 KM,Automatik,2020,150.0,139.000km,2.0,Audi,A6,Dizel
https://olx.ba/artikal/62152350,129.900 KM,Automatik,2019,210.0,167km,3.0,Audi,Q8,Dizel
https://olx.ba/artikal/56872735,119.000 KM,Automatik,2018,190.0,69.000km,3.0,Mercedes-Benz,GLC 350,Dizel
https://olx.ba/artikal/59364956,263.000 KM,Automatik,2023,460.0,13.900km,4.4,BMW,X6 M,Benzin
https://olx.ba/artikal/61011063,120.000 KM,Automatik,2015,423.0,140.000km,4.4,BMW,X6 M,Benzin
https://olx.ba/artikal/57579988,78.900 KM,Automatik,2018,173.0,149.654km,2.0,Volvo,XC 90,Dizel
https://olx.ba/artikal/61772026,61.750 KM,Automatik,2018,160.0,164.000km,2.0,Mercedes-Benz,CLC 250,Dizel
https://olx.ba/artikal/59735301,66.000 KM,Automatik,2017,140.0,154.100km,2.0,Audi,Q5,Dizel
https://olx.ba/artikal/61973911,70.000 KM,Automatik,2019,170.0,130.000km,3.0,Audi,A6,Dizel
https://olx.ba/artikal/60236929,120.000 KM,Automatik,2020,257.0,53.000km,3.0,Audi,S6,Dizel
https://olx.ba/artikal/61275838,64990 KM,Automatik,2018,154.0,148.000km,2.2,Alfa Romeo,Stelvio,Dizel
https://olx.ba/artikal/57966349,98900 KM,Automatik,2022,154.0,79.000km,2.2,Alfa Romeo,Stelvio,Dizel
https://olx.ba/artikal/53247447,129.600 KM,Automatik,2023,154.0,1km,2.2,Alfa Romeo,Stelvio,Dizel
https://olx.ba/artikal/45761156,138.380 KM,Automatik,2022,200.0,1km,2.0,Jeep,Wrangler,Benzin
https://olx.ba/artikal/54298575,61.390 KM,Manuelni,2023,96.0,1km,1.6,Jeep,Compass,Dizel
https://olx.ba/artikal/54296496,59.990 KM,Manuelni,2023,96.0,1km,1.6,Jeep,Compass,Dizel
https://olx.ba/artikal/58301596,173.500 KM,Automatik,2024,382.0,1km,2.9,Alfa Romeo,Giulia,Benzin
https://olx.ba/artikal/50009943,79.000 KM,Automatik,2023,96.0,1km,1.6,Alfa Romeo,Tonale,Dizel
https://olx.ba/artikal/53247351,129.600 KM,Automatik,2023,154.0,1km,2.2,Alfa Romeo,Stelvio,Dizel
https://olx.ba/artikal/57543830,65.000 KM,Automatik,2016,190.0,305.000km,3.0,BMW,730,Dizel
https://olx.ba/artikal/47763788,68.000 KM,Automatik,2011,220.0,195.000km,3.6,Porsche,Panamera,Benzin
https://olx.ba/artikal/62145751,62.900 KM,Automatik,2018,160.0,228.000km,3.0,Audi,A5,Dizel
https://olx.ba/artikal/59273111,65.000 KM,Automatik,2020,140.0,105.000km,2.0,Škoda,Kodiaq,Dizel
https://olx.ba/artikal/56726972,99.500 KM,Automatik,2019,210.0,140.000km,3.0,Volkswagen,Touareg,Dizel
https://olx.ba/artikal/55049772,64.000 KM,Automatik,2017,195.0,172.000km,3.0,BMW,530,Dizel
https://olx.ba/artikal/61970834,63.999 KM,Automatik,2018,110.0,123.000km,2.0,Audi,A5,Dizel
https://olx.ba/artikal/61518207,77.000 KM,Automatik,2012,184.0,280.000km,3.0,Porsche,Panamera,Dizel
https://olx.ba/artikal/53194263,69.500 KM,Automatik,2017,199.0,170.000km,3.5,Mercedes-Benz,GLC 350 Coupe,Dizel
https://olx.ba/artikal/54647203,98.000 KM,Automatik,2017,190.0,189.000km,3.5,Mercedes-Benz,S 350,Dizel
https://olx.ba/artikal/61633532,66.000 KM,Automatik,2016,193.0,171.350km,3.0,Porsche,Cayenne,Dizel
https://olx.ba/artikal/62141305,132.000 KM,Automatik,2023,143.0,28.000km,2.0,Mercedes-Benz,GLC 220,Dizel
https://olx.ba/artikal/61986278,79.900 KM,Automatik,2019,210.0,210.000km,3.0,Audi,A6,Dizel
https://olx.ba/artikal/61706202,91.000 KM,Automatik,2023,157.0,36.000km,2.0,Ford,Ranger,Dizel
https://olx.ba/artikal/60937284,83.000 KM,Automatik,2021,157.0,135.000km,2.0,Ford,Ranger,Dizel
https://olx.ba/artikal/60398827,82.000 KM,Automatik,2023,180.0,20.000km,2.0,Volkswagen,Golf,Benzin
https://olx.ba/artikal/61620847,65.000 KM,Manuelni,2019,133.0,102.000km,2.5,Mitsubishi,L200,Dizel
https://olx.ba/artikal/61580693,121.500 KM,Automatik,2019,210.0,85.000km,3.0,Volkswagen,Touareg,Dizel
https://olx.ba/artikal/59060086,85.500 KM,Automatik,2017,230.0,209.000km,4.2,BMW,640 Gran Coupe,Dizel
https://olx.ba/artikal/53722153,84.000 KM,Automatik,2015,190.0,225.000km,3.0,BMW,X6,Dizel
https://olx.ba/artikal/61414503,83.900 KM,Automatik,2016,190.0,137.500km,3.0,BMW,X6,Dizel
https://olx.ba/artikal/60800995,61.990 KM,Automatik,2019,170.0,164.000km,3.0,Audi,A4,Dizel
https://olx.ba/artikal/54816390,59.413 KM,Automatik,2023,132.5,1km,1.6,Kia,Sportage,Benzin
https://olx.ba/artikal/58029835,59.413 KM,Automatik,2023,132.5,1km,1.6,Kia,Sportage,Benzin
https://olx.ba/artikal/61678145,59.400 KM,Manuelni,2023,110.0,1km,1.6,Kia,Sportage,Benzin
https://olx.ba/artikal/54326823,110.000 KM,Automatik,2020,143.0,30.113km,2.0,Mercedes-Benz,E 220,Dizel
https://olx.ba/artikal/61959592,150.000 KM,Automatik,2019,243.0,83.000km,2.9,Porsche,Panamera,Benzin
https://olx.ba/artikal/62031365,65.000 KM,Automatik,2022,162.0,67.000km,2.0,Škoda,Superb,Benzin
https://olx.ba/artikal/47405131,73.980 KM,Automatik,2018,180.0,129.000km,2.0,Mercedes-Benz,C 300,Dizel
https://olx.ba/artikal/61168201,95.618 KM,Automatik,2024,142.0,3km,2.0,Škoda,Kodiaq,Dizel
